./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-22:59:25  ... thread 7: (577179,2508542) ops and (28858.9,20904.5) ops/second in (20.000013,120.000017) seconds
2020/01/11-22:59:25  ... thread 4: (577747,2508105) ops and (28887.2,20900.8) ops/second in (20.000134,120.000152) seconds
2020/01/11-22:59:25  ... thread 3: (582641,2516497) ops and (29132.1,20970.8) ops/second in (19.999991,120.000002) seconds
2020/01/11-22:59:25  ... thread 6: (580379,2516347) ops and (29018.3,20969.5) ops/second in (20.000418,120.000448) seconds
2020/01/11-22:59:45  ... thread 1: (591723,3101564) ops and (29586.2,22154.0) ops/second in (19.999986,140.000006) seconds
2020/01/11-22:59:45  ... thread 7: (594609,3103151) ops and (29730.5,22165.4) ops/second in (20.000000,140.000017) seconds
2020/01/11-22:59:45  ... thread 2: (596123,3112294) ops and (29806.2,22230.7) ops/second in (19.999982,140.000032) seconds
2020/01/11-22:59:45  ... thread 5: (595002,3110767) ops and (29750.1,22219.8) ops/second in (20.000024,140.000028) seconds
2020/01/11-22:59:45  ... thread 3: (597496,3113993) ops and (29874.8,22242.8) ops/second in (20.000000,140.000002) seconds
2020/01/11-22:59:45  ... thread 8: (593808,3110853) ops and (29690.2,22220.4) ops/second in (20.000161,140.000178) seconds
2020/01/11-22:59:45  ... thread 6: (598388,3114735) ops and (29920.1,22248.1) ops/second in (19.999559,140.000007) seconds
2020/01/11-22:59:45  ... thread 4: (587039,3095144) ops and (29352.1,22108.2) ops/second in (19.999877,140.000029) seconds
2020/01/11-23:00:05  ... thread 8: (608073,3718926) ops and (30403.9,23243.3) ops/second in (19.999828,160.000006) seconds
2020/01/11-23:00:05  ... thread 7: (602398,3705549) ops and (30119.9,23159.7) ops/second in (19.999989,160.000006) seconds
2020/01/11-23:00:05  ... thread 1: (606411,3707975) ops and (30320.5,23174.8) ops/second in (20.000003,160.000009) seconds
