./kv/release/tests/db/kv_bench --report_interval=20 --writes=300000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=8 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=16 --low_pool=3 --high_pool=3 --stats_interval=1000000 --value_size=100 --benchmarks=readuniwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=200 --print_wa=false --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 177 pivots
Recover seq# 1210000000, log# 2, min log#0, file# 91340
using restored pivots
Log_Recover_Time, 0.0000, BucketCount, 177 , Log_size, 0.0 ,MB
2020/01/11-19:27:34  ... thread 5: (149757,777650) ops and (7487.8,6480.4) ops/second in (20.000040,120.000110) seconds
2020/01/11-19:27:34  ... thread 2: (150788,775590) ops and (7539.4,6463.2) ops/second in (19.999987,120.000073) seconds
2020/01/11-19:27:34  ... thread 4: (150428,778193) ops and (7521.6,6484.9) ops/second in (19.999383,120.000146) seconds
2020/01/11-19:27:34  ... thread 8: (150402,777451) ops and (7520.1,6478.8) ops/second in (19.999925,120.000008) seconds
2020/01/11-19:27:54  ... thread 1: (161989,938764) ops and (8099.5,6705.5) ops/second in (19.999958,140.000005) seconds
2020/01/11-19:27:54  ... thread 5: (161796,939446) ops and (8089.8,6710.3) ops/second in (19.999922,140.000032) seconds
2020/01/11-19:27:54  ... thread 6: (161195,939788) ops and (8059.7,6712.8) ops/second in (20.000038,140.000042) seconds
2020/01/11-19:27:54  ... thread 7: (161055,935604) ops and (8052.8,6682.9) ops/second in (19.999971,140.000067) seconds
2020/01/11-19:27:54  ... thread 4: (160606,938799) ops and (8030.3,6705.7) ops/second in (19.999987,140.000133) seconds
2020/01/11-19:27:54  ... thread 3: (160987,938674) ops and (8049.3,6704.8) ops/second in (20.000179,140.000181) seconds
2020/01/11-19:27:54  ... thread 8: (161045,938496) ops and (8052.2,6703.5) ops/second in (20.000163,140.000171) seconds
2020/01/11-19:27:54  ... thread 2: (161480,937070) ops and (8073.7,6693.3) ops/second in (20.000727,140.000800) seconds
2020/01/11-19:28:14  ... thread 5: (175412,1114858) ops and (8770.6,6967.9) ops/second in (19.999973,160.000005) seconds
2020/01/11-19:28:14  ... thread 4: (174882,1113681) ops and (8744.2,6960.5) ops/second in (19.999882,160.000015) seconds
2020/01/11-19:28:14  ... thread 6: (175453,1115241) ops and (8772.6,6970.3) ops/second in (20.000045,160.000087) seconds
2020/01/11-19:28:14  ... thread 7: (174537,1110141) ops and (8726.8,6938.4) ops/second in (20.000048,160.000115) seconds
2020/01/11-19:28:14  ... thread 3: (174616,1113290) ops and (8730.9,6958.1) ops/second in (19.999847,160.000028) seconds
2020/01/11-19:28:14  ... thread 8: (175502,1113998) ops and (8775.1,6962.5) ops/second in (20.000045,160.000216) seconds
2020/01/11-19:28:14  ... thread 1: (175248,1114012) ops and (8762.3,6962.6) ops/second in (20.000272,160.000277) seconds
2020/01/11-19:28:14  ... thread 2: (175288,1112358) ops and (8764.4,6952.2) ops/second in (19.999890,160.000690) seconds
2020/01/11-19:28:34  ... thread 1: (178115,1292127) ops and (8905.9,7178.5) ops/second in (19.999733,180.000010) seconds
2020/01/11-19:28:34  ... thread 6: (178362,1293603) ops and (8918.1,7186.7) ops/second in (19.999980,180.000067) seconds
2020/01/11-19:28:34  ... thread 5: (178312,1293170) ops and (8915.6,7184.3) ops/second in (20.000070,180.000075) seconds
2020/01/11-19:28:34  ... thread 3: (178010,1291300) ops and (8900.5,7173.9) ops/second in (20.000075,180.000103) seconds
2020/01/11-19:28:34  ... thread 8: (178335,1292333) ops and (8916.8,7179.6) ops/second in (19.999939,180.000155) seconds
2020/01/11-19:28:34  ... thread 7: (177428,1287569) ops and (8871.4,7153.2) ops/second in (20.000036,180.000151) seconds
2020/01/11-19:28:34  ... thread 4: (177621,1291302) ops and (8881.0,7173.9) ops/second in (20.000105,180.000120) seconds
2020/01/11-19:28:34  ... thread 2: (178235,1290593) ops and (8911.9,7169.9) ops/second in (19.999634,180.000324) seconds
2020/01/11-19:28:54  ... thread 3: (179515,1470815) ops and (8975.8,7354.1) ops/second in (19.999902,200.000005) seconds
2020/01/11-19:28:54  ... thread 6: (179798,1473401) ops and (8989.9,7367.0) ops/second in (19.999956,200.000023) seconds
2020/01/11-19:28:54  ... thread 7: (178789,1466358) ops and (8939.5,7331.8) ops/second in (19.999887,200.000038) seconds
2020/01/11-19:28:54  ... thread 1: (179699,1471826) ops and (8984.9,7359.1) ops/second in (20.000139,200.000149) seconds
2020/01/11-19:28:54  ... thread 5: (179833,1473003) ops and (8991.6,7365.0) ops/second in (20.000077,200.000152) seconds
2020/01/11-19:28:54  ... thread 4: (179694,1470996) ops and (8984.7,7355.0) ops/second in (20.000095,200.000215) seconds
2020/01/11-19:28:54  ... thread 8: (179519,1471852) ops and (8975.9,7359.3) ops/second in (20.000070,200.000225) seconds
2020/01/11-19:28:54  ... thread 2: (178864,1469457) ops and (8943.2,7347.3) ops/second in (20.000107,200.000431) seconds
2020/01/11-19:29:14  ... thread 4: (139704,1610700) ops and (6985.3,7321.4) ops/second in (19.999825,220.000040) seconds
2020/01/11-19:29:14  ... thread 2: (139700,1609157) ops and (6985.1,7314.3) ops/second in (19.999628,220.000059) seconds
2020/01/11-19:29:14  ... thread 6: (140108,1613509) ops and (7005.4,7334.1) ops/second in (20.000133,220.000156) seconds
2020/01/11-19:29:14  ... thread 1: (140470,1612296) ops and (7023.5,7328.6) ops/second in (20.000013,220.000162) seconds
2020/01/11-19:29:14  ... thread 5: (141075,1614078) ops and (7053.7,7336.7) ops/second in (20.000055,220.000207) seconds
2020/01/11-19:29:14  ... thread 3: (139900,1610715) ops and (6994.9,7321.4) ops/second in (20.000248,220.000253) seconds
2020/01/11-19:29:14  ... thread 8: (140371,1612223) ops and (7018.5,7328.3) ops/second in (20.000070,220.000295) seconds
2020/01/11-19:29:14  ... thread 7: (139702,1606060) ops and (6984.8,7300.2) ops/second in (20.000792,220.000830) seconds
2020/01/11-19:29:14  ... thread 0: (3157104,3157105) ops and (157870.5,157855.2) ops/second in (19.998064,20.000006) seconds
2020/01/11-19:29:34  ... thread 6: (140742,1754251) ops and (7037.2,7309.4) ops/second in (19.999854,240.000010) seconds
2020/01/11-19:29:34  ... thread 3: (141676,1752391) ops and (7083.9,7301.6) ops/second in (19.999770,240.000023) seconds
2020/01/11-19:29:34  ... thread 4: (140364,1751064) ops and (7018.2,7296.1) ops/second in (19.999989,240.000029) seconds
