./kv/release/tests/db/kv_bench --writes=200000000 --rwdelay=5 --db=/mnt/nvm/kv1B --logpath=/mnt/ssd --threads=3 --open_files=20000 --range=1000000000 --num=1000000000 --reads=1000000 --bloom_bits=10 --low_pool=2 --high_pool=2 --stats_interval=1000000 --value_size=100 --benchmarks=readexpwhilewriting,stats --ycsb_ops_num=150000000 --use_existing_db=true --histogram=true --log=false --write_buffer_size=2097152 --skiplistrep=false --sleep=600 --print_wa=true --log_dio=true --hugepage=true 
Bench num: 1000000000, range: 1000000000
Keys:       16 bytes each
Values:     100 bytes each (50 bytes after compression)
Entries:    1000000000
RawSize:    110626.2 MB (estimated)
FileSize:   62942.5 MB (estimated)
WARNING: Snappy compression is not enabled
------------------------------------------------
Write buffer: 2048.00 KB. Compression: 0. 
Restore 121 pivots
Recover seq# 1010000000, log# 2, min log#0, file# 76068
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     16.84     0.00   2287.98
  1     13.50  2357.66   2246.64
  2    124.05 20994.98  20586.20
BucketCount: 226
WriteAmplification: 10.9795

2019/09/20-10:29:58  ... thread 3: (1000000,44000000) ops and (62848.2,59169.9) ops/second in (15.911347,743.620752) seconds
2019/09/20-10:30:04  ... thread 0: (1000000,23000000) ops and (154835.7,30693.4) ops/second in (6.458458,749.347288) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     17.63     0.00   2398.39
  1     13.97  2436.77   2324.94
  2    131.59 22184.09  21747.01
BucketCount: 233
WriteAmplification: 11.0367

2019/09/20-10:30:06  ... thread 2: (1000000,54000000) ops and (61184.5,71911.8) ops/second in (16.344008,750.920000) seconds
2019/09/20-10:30:07  ... thread 1: (1000000,53000000) ops and (52530.5,70446.5) ops/second in (19.036562,752.343548) seconds
2019/09/20-10:30:11  ... thread 0: (1000000,24000000) ops and (154161.5,31753.0) ops/second in (6.486703,755.833991) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     18.64     0.00   2509.69
  1     14.14  2467.89   2355.75
  2    138.99 23356.05  22881.00
BucketCount: 240
WriteAmplification: 11.0557

2019/09/20-10:30:14  ... thread 3: (1000000,45000000) ops and (62420.9,59238.5) ops/second in (16.020278,759.641030) seconds
2019/09/20-10:30:17  ... thread 0: (1000000,25000000) ops and (154318.4,32794.9) ops/second in (6.480107,762.314098) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     19.72     0.00   2629.15
  1     14.99  2605.96   2492.66
  2    146.49 24671.02  24151.80
BucketCount: 254
WriteAmplification: 11.1342

2019/09/20-10:30:21  ... thread 2: (1000000,55000000) ops and (63899.9,71748.2) ops/second in (15.649478,766.569478) seconds
2019/09/20-10:30:24  ... thread 0: (1000000,26000000) ops and (154022.4,33818.6) ops/second in (6.492564,768.806662) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     20.69     0.00   2743.07
  1     15.45  2694.94   2580.92
  2    153.46 25875.71  25319.70
BucketCount: 261
WriteAmplification: 11.1713

2019/09/20-10:30:24  ... thread 1: (1000000,54000000) ops and (60279.3,70227.2) ops/second in (16.589451,768.932999) seconds
2019/09/20-10:30:30  ... thread 0: (1000000,27000000) ops and (153379.5,34824.0) ops/second in (6.519778,775.326440) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     21.82     0.00   2850.86
  1     16.11  2792.35   2677.26
  2    160.71 27085.19  26488.68
BucketCount: 268
WriteAmplification: 11.2306

2019/09/20-10:30:30  ... thread 3: (1000000,46000000) ops and (62436.1,59304.5) ops/second in (16.016379,775.657409) seconds
2019/09/20-10:30:37  ... thread 0: (1000000,28000000) ops and (151068.7,35808.1) ops/second in (6.619506,781.945946) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     22.91     0.00   2966.16
  1     16.80  2903.49   2787.40
  2    170.88 28714.46  28049.69
BucketCount: 289
WriteAmplification: 11.3963

2019/09/20-10:30:37  ... thread 2: (1000000,56000000) ops and (63846.7,71590.0) ops/second in (15.662527,782.232005) seconds
2019/09/20-10:30:40  ... thread 1: (1000000,55000000) ops and (62312.1,70065.4) ops/second in (16.048254,784.981253) seconds
2019/09/20-10:30:43  ... thread 0: (1000000,29000000) ops and (154066.8,36781.6) ops/second in (6.490693,788.436639) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     23.93     0.00   3071.02
  1     17.12  2952.30   2835.87
  2    178.31 29864.51  29160.45
BucketCount: 289
WriteAmplification: 11.4188

2019/09/20-10:30:46  ... thread 3: (1000000,47000000) ops and (65582.5,59425.6) ops/second in (15.247975,790.905384) seconds
2019/09/20-10:30:50  ... thread 0: (1000000,30000000) ops and (155004.9,37741.2) ops/second in (6.451411,794.888050) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     24.64     0.00   3160.66
  1     17.34  2992.34   2875.47
  2    185.26 31051.03  30302.68
BucketCount: 289
WriteAmplification: 11.4972

2019/09/20-10:30:51  ... thread 2: (1000000,57000000) ops and (70671.5,71573.7) ops/second in (14.149984,796.381989) seconds
2019/09/20-10:30:55  ... thread 1: (1000000,56000000) ops and (66548.3,69999.3) ops/second in (15.026684,800.007937) seconds
2019/09/20-10:30:56  ... thread 0: (1000000,31000000) ops and (153729.4,38682.6) ops/second in (6.504937,801.392987) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     25.66     0.00   3267.82
  1     18.06  3116.07   2997.96
  2    185.26 31051.03  30302.68
BucketCount: 289
WriteAmplification: 11.1905

2019/09/20-10:31:01  ... thread 3: (1000000,48000000) ops and (63820.9,59511.0) ops/second in (15.668859,806.574243) seconds
2019/09/20-10:31:03  ... thread 0: (1000000,32000000) ops and (150577.7,39602.3) ops/second in (6.641088,808.034075) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     26.91     0.00   3372.42
  1     19.15  3268.85   3149.19
  2    193.56 32390.80  31575.36
BucketCount: 296
WriteAmplification: 11.2966

2019/09/20-10:31:08  ... thread 2: (1000000,58000000) ops and (58703.5,71304.2) ops/second in (17.034747,813.416736) seconds
2019/09/20-10:31:09  ... thread 0: (1000000,33000000) ops and (156747.0,40519.9) ops/second in (6.379706,814.413781) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     27.67     0.00   3462.91
  1     19.48  3309.27   3189.24
  2    201.64 33706.13  32830.74
BucketCount: 296
WriteAmplification: 11.4017

2019/09/20-10:31:11  ... thread 1: (1000000,57000000) ops and (61095.8,69820.8) ops/second in (16.367734,816.375671) seconds
2019/09/20-10:31:16  ... thread 0: (1000000,34000000) ops and (156428.3,41422.7) ops/second in (6.392704,820.806485) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     28.46     0.00   3569.11
  1     20.05  3394.52   3273.57
  2    209.27 34884.60  33966.32
BucketCount: 303
WriteAmplification: 11.4339

2019/09/20-10:31:18  ... thread 3: (1000000,49000000) ops and (59199.2,59504.6) ops/second in (16.892119,823.466362) seconds
2019/09/20-10:31:22  ... thread 0: (1000000,35000000) ops and (155824.2,42310.2) ops/second in (6.417487,827.223972) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     29.48     0.00   3681.94
  1     21.05  3553.21   3430.49
  2    218.03 36168.21  35197.62
BucketCount: 303
WriteAmplification: 11.4912

2019/09/20-10:31:26  ... thread 2: (1000000,59000000) ops and (57523.3,71015.8) ops/second in (17.384250,830.800986) seconds
2019/09/20-10:31:28  ... thread 0: (1000000,36000000) ops and (156574.6,43185.6) ops/second in (6.386730,833.610702) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     30.43     0.00   3791.27
  1     21.38  3602.50   3479.36
  2    224.95 37342.68  36330.90
BucketCount: 310
WriteAmplification: 11.5005

2019/09/20-10:31:29  ... thread 1: (1000000,58000000) ops and (54315.6,69478.8) ops/second in (18.410901,834.786572) seconds
2019/09/20-10:31:35  ... thread 0: (1000000,37000000) ops and (157009.8,44048.7) ops/second in (6.369028,839.979730) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     31.41     0.00   3900.38
  1     21.98  3683.50   3559.66
  2    232.87 38496.63  37441.66
BucketCount: 310
WriteAmplification: 11.5121

2019/09/20-10:31:36  ... thread 3: (1000000,50000000) ops and (56646.3,59444.6) ops/second in (17.653416,841.119778) seconds
2019/09/20-10:31:41  ... thread 0: (1000000,38000000) ops and (156207.3,44897.0) ops/second in (6.401750,846.381480) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     32.03     0.00   4023.58
  1     22.60  3793.44   3667.16
  2    232.87 38496.63  37441.66
BucketCount: 310
WriteAmplification: 11.2170

2019/09/20-10:31:42  ... thread 2: (1000000,60000000) ops and (60716.9,70815.6) ops/second in (16.469885,847.270871) seconds
2019/09/20-10:31:47  ... thread 1: (1000000,59000000) ops and (57236.3,69227.9) ops/second in (17.471420,852.257992) seconds
2019/09/20-10:31:47  ... thread 0: (1000000,39000000) ops and (155970.7,45732.1) ops/second in (6.411459,852.792939) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     32.78     0.00   4139.83
  1     23.27  3907.79   3780.32
  2    233.10 38543.02  37487.66
BucketCount: 324
WriteAmplification: 10.9685

2019/09/20-10:31:52  ... thread 3: (1000000,51000000) ops and (61909.4,59491.0) ops/second in (16.152643,857.272421) seconds
2019/09/20-10:31:54  ... thread 0: (1000000,40000000) ops and (156791.5,46556.5) ops/second in (6.377896,859.170835) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     33.97     0.00   4260.43
  1     23.67  3949.26   3821.39
  2    240.92 39724.90  38622.42
BucketCount: 324
WriteAmplification: 10.9623

2019/09/20-10:31:59  ... thread 2: (1000000,61000000) ops and (59136.5,70587.1) ops/second in (16.910016,864.180887) seconds
2019/09/20-10:32:00  ... thread 0: (1000000,41000000) ops and (154908.6,47364.6) ops/second in (6.455419,865.626254) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     35.08     0.00   4379.17
  1     23.91  3993.86   3865.44
  2    248.08 40958.18  39788.53
BucketCount: 324
WriteAmplification: 10.9686

2019/09/20-10:32:05  ... thread 1: (1000000,60000000) ops and (55148.1,68934.5) ops/second in (18.132984,870.390976) seconds
2019/09/20-10:32:07  ... thread 0: (1000000,42000000) ops and (154630.6,48160.0) ops/second in (6.467024,872.093278) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     36.26     0.00   4502.94
  1     24.48  4099.57   3968.56
  2    248.30 41003.84  39833.80
BucketCount: 331
WriteAmplification: 10.7275

2019/09/20-10:32:10  ... thread 3: (1000000,52000000) ops and (55535.6,59409.6) ops/second in (18.006468,875.278889) seconds
2019/09/20-10:32:13  ... thread 0: (1000000,43000000) ops and (156805.9,48948.7) ops/second in (6.377313,878.470591) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     37.15     0.00   4601.05
  1     25.16  4222.08   4089.90
  2    256.16 42259.22  41022.18
BucketCount: 338
WriteAmplification: 10.8047

2019/09/20-10:32:17  ... thread 2: (1000000,62000000) ops and (55150.2,70269.8) ops/second in (18.132289,882.313176) seconds
2019/09/20-10:32:20  ... thread 0: (1000000,44000000) ops and (157062.4,49726.6) ops/second in (6.366898,884.837489) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     38.20     0.00   4701.85
  1     25.49  4272.73   4139.94
  2    263.31 43476.94  42188.36
BucketCount: 352
WriteAmplification: 10.8532

2019/09/20-10:32:22  ... thread 1: (1000000,61000000) ops and (58546.8,68734.6) ops/second in (17.080365,887.471341) seconds
2019/09/20-10:32:26  ... thread 0: (1000000,45000000) ops and (157445.2,50494.3) ops/second in (6.351417,891.188906) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     38.84     0.00   4783.93
  1     26.00  4363.73   4229.98
  2    270.16 44665.09  43324.03
BucketCount: 359
WriteAmplification: 10.9404

2019/09/20-10:32:26  ... thread 3: (1000000,53000000) ops and (61865.0,59454.2) ops/second in (16.164219,891.443108) seconds
2019/09/20-10:32:32  ... thread 0: (1000000,46000000) ops and (154648.4,51244.6) ops/second in (6.466281,897.655187) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     40.07     0.00   4891.53
  1     26.59  4472.61   4337.60
  2    276.98 45838.95  44434.80
BucketCount: 359
WriteAmplification: 10.9708

2019/09/20-10:32:33  ... thread 2: (1000000,63000000) ops and (62863.2,70138.7) ops/second in (15.907552,898.220728) seconds
2019/09/20-10:32:36  ... thread 1: (1000000,62000000) ops and (72290.3,68789.2) ops/second in (13.833117,901.304458) seconds
2019/09/20-10:32:39  ... thread 0: (1000000,47000000) ops and (153095.7,51980.4) ops/second in (6.531860,904.187047) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     40.99     0.00   4999.47
  1     27.39  4603.68   4467.15
  2    276.98 45838.95  44434.80
BucketCount: 359
WriteAmplification: 10.7814

2019/09/20-10:32:40  ... thread 3: (1000000,54000000) ops and (73195.5,59661.6) ops/second in (13.662044,905.105152) seconds
2019/09/20-10:32:45  ... thread 0: (1000000,48000000) ops and (153591.5,52706.8) ops/second in (6.510776,910.697823) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     41.59     0.00   5090.36
  1     28.01  4700.45   4562.58
  2    284.75 47002.32  45545.56
BucketCount: 359
WriteAmplification: 10.8437

2019/09/20-10:32:47  ... thread 2: (1000000,64000000) ops and (72654.4,70176.6) ops/second in (13.763800,911.984528) seconds
2019/09/20-10:32:48  ... thread 1: (1000000,63000000) ops and (80382.8,68947.0) ops/second in (12.440480,913.744938) seconds
2019/09/20-10:32:52  ... thread 0: (1000000,49000000) ops and (153394.7,53422.5) ops/second in (6.519132,917.216955) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     42.79     0.00   5220.60
  1     28.63  4811.00   4671.76
  2    285.16 47083.77  45626.24
BucketCount: 380
WriteAmplification: 10.6345

2019/09/20-10:32:52  ... thread 3: (1000000,55000000) ops and (79645.5,59935.0) ops/second in (12.555638,917.660790) seconds
2019/09/20-10:32:58  ... thread 0: (1000000,50000000) ops and (155989.1,54134.4) ops/second in (6.410706,923.627661) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     43.82     0.00   5331.04
  1     28.99  4859.30   4719.47
  2    292.21 48260.29  46737.00
BucketCount: 380
WriteAmplification: 10.6522

2019/09/20-10:33:01  ... thread 2: (1000000,65000000) ops and (69291.8,70162.8) ops/second in (14.431726,926.416254) seconds
2019/09/20-10:33:03  ... thread 1: (1000000,64000000) ops and (70777.4,68974.9) ops/second in (14.128809,927.873747) seconds
2019/09/20-10:33:05  ... thread 0: (1000000,51000000) ops and (155007.6,54834.1) ops/second in (6.451296,930.078957) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     44.70     0.00   5427.72
  1     30.19  5035.99   4893.81
  2    299.84 49438.63  47847.77
BucketCount: 380
WriteAmplification: 10.7171

2019/09/20-10:33:06  ... thread 3: (1000000,56000000) ops and (73548.6,60133.8) ops/second in (13.596444,931.257234) seconds
2019/09/20-10:33:11  ... thread 0: (1000000,52000000) ops and (152282.6,55517.3) ops/second in (6.566738,936.645695) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     45.58     0.00   5552.32
  1     31.04  5185.02   5041.06
  2    307.86 50674.14  49016.00
BucketCount: 394
WriteAmplification: 10.7359

2019/09/20-10:33:15  ... thread 2: (1000000,66000000) ops and (71493.8,70182.6) ops/second in (13.987231,940.403485) seconds
2019/09/20-10:33:16  ... thread 1: (1000000,65000000) ops and (76242.0,69076.2) ops/second in (13.116134,940.989881) seconds
2019/09/20-10:33:18  ... thread 0: (1000000,53000000) ops and (149892.6,56184.7) ops/second in (6.671442,943.317137) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     46.68     0.00   5669.95
  1     31.98  5343.42   5197.31
  2    315.66 51886.58  50157.71
BucketCount: 401
WriteAmplification: 10.7629

2019/09/20-10:33:19  ... thread 3: (1000000,57000000) ops and (76653.4,60362.0) ops/second in (13.045736,944.302970) seconds
2019/09/20-10:33:25  ... thread 0: (1000000,54000000) ops and (152522.6,56849.7) ops/second in (6.556407,949.873544) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     47.90     0.00   5773.50
  1     32.19  5380.91   5234.29
  2    315.66 51886.58  50157.71
BucketCount: 401
WriteAmplification: 10.5942

2019/09/20-10:33:29  ... thread 1: (1000000,66000000) ops and (74337.0,69150.3) ops/second in (13.452259,954.442140) seconds
2019/09/20-10:33:30  ... thread 2: (1000000,67000000) ops and (69301.3,70169.3) ops/second in (14.429753,954.833238) seconds
2019/09/20-10:33:31  ... thread 0: (1000000,55000000) ops and (152461.8,57505.4) ops/second in (6.559020,956.432564) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     48.97     0.00   5885.82
  1     32.84  5485.30   5337.44
  2    324.95 53320.06  51506.19
BucketCount: 401
WriteAmplification: 10.6577

2019/09/20-10:33:33  ... thread 3: (1000000,58000000) ops and (71297.0,60522.0) ops/second in (14.025842,958.328812) seconds
2019/09/20-10:33:38  ... thread 0: (1000000,56000000) ops and (150955.1,58148.2) ops/second in (6.624486,963.057050) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     49.82     0.00   6004.15
  1     33.49  5604.41   5455.16
  2    332.89 54564.03  52677.87
BucketCount: 401
WriteAmplification: 10.6821

2019/09/20-10:33:41  ... thread 1: (1000000,67000000) ops and (83774.0,69331.0) ops/second in (11.936884,966.379024) seconds
2019/09/20-10:33:42  ... thread 2: (1000000,68000000) ops and (77172.6,70263.1) ops/second in (12.957965,967.791203) seconds
2019/09/20-10:33:44  ... thread 3: (1000000,59000000) ops and (89465.4,60855.7) ops/second in (11.177511,969.506323) seconds
2019/09/20-10:33:44  ... thread 0: (1000000,57000000) ops and (151867.0,58784.6) ops/second in (6.584707,969.641757) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     50.41     0.00   6109.87
  1     33.70  5648.89   5498.95
  2    332.89 54564.03  52677.87
BucketCount: 401
WriteAmplification: 10.5218

2019/09/20-10:33:51  ... thread 0: (1000000,58000000) ops and (152714.6,59414.7) ops/second in (6.548162,976.189919) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     51.16     0.00   6206.30
  1     33.99  5699.00   5548.49
  2    333.05 54595.81  52709.31
BucketCount: 408
WriteAmplification: 10.3869

2019/09/20-10:33:53  ... thread 1: (1000000,68000000) ops and (84795.6,69517.4) ops/second in (11.793060,978.172084) seconds
2019/09/20-10:33:56  ... thread 2: (1000000,69000000) ops and (73305.4,70305.4) ops/second in (13.641562,981.432765) seconds
2019/09/20-10:33:57  ... thread 3: (1000000,60000000) ops and (79385.3,61093.4) ops/second in (12.596793,982.103116) seconds
2019/09/20-10:33:57  ... thread 0: (1000000,59000000) ops and (152993.0,60037.1) ops/second in (6.536245,982.726164) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     52.38     0.00   6322.61
  1     34.48  5778.63   5626.96
  2    340.95 55814.53  53850.82
BucketCount: 415
WriteAmplification: 10.4072

2019/09/20-10:34:04  ... thread 0: (1000000,60000000) ops and (155443.9,60657.6) ops/second in (6.433188,989.159352) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     53.11     0.00   6420.74
  1     34.91  5844.40   5691.86
  2    347.75 56999.62  54961.58
BucketCount: 415
WriteAmplification: 10.4465

2019/09/20-10:34:06  ... thread 1: (1000000,69000000) ops and (76043.9,69604.0) ops/second in (13.150304,991.322388) seconds
2019/09/20-10:34:10  ... thread 2: (1000000,70000000) ops and (70232.2,70304.3) ops/second in (14.238478,995.671243) seconds
2019/09/20-10:34:10  ... thread 0: (1000000,61000000) ops and (153252.9,61264.4) ops/second in (6.525160,995.684512) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     54.20     0.00   6524.74
  1     35.65  5977.00   5822.94
  2    349.96 57309.23  55248.93
BucketCount: 429
WriteAmplification: 10.3600

2019/09/20-10:34:10  ... thread 3: (1000000,61000000) ops and (73592.8,61264.0) ops/second in (13.588295,995.691411) seconds
2019/09/20-10:34:17  ... thread 0: (1000000,62000000) ops and (154228.7,61865.9) ops/second in (6.483879,1002.168391) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     55.21     0.00   6639.80
  1     35.93  6032.19   5877.55
  2    357.96 58521.58  56381.95
BucketCount: 436
WriteAmplification: 10.3767

2019/09/20-10:34:20  ... thread 1: (1000000,70000000) ops and (71911.2,69635.9) ops/second in (13.906033,1005.228421) seconds
2019/09/20-10:34:23  ... thread 0: (1000000,63000000) ops and (155137.5,62461.9) ops/second in (6.445895,1008.614286) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     56.30     0.00   6754.05
  1     36.38  6112.70   5956.99
  2    365.02 59707.42  57492.71
BucketCount: 436
WriteAmplification: 10.3943

2019/09/20-10:34:25  ... thread 2: (1000000,71000000) ops and (69984.2,70299.8) ops/second in (14.288948,1009.960191) seconds
2019/09/20-10:34:25  ... thread 3: (1000000,62000000) ops and (68511.9,61368.7) ops/second in (14.596009,1010.287420) seconds
2019/09/20-10:34:30  ... thread 0: (1000000,64000000) ops and (153781.0,63046.9) ops/second in (6.502756,1015.117042) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     57.10     0.00   6870.63
  1     36.72  6176.34   6019.67
  2    371.74 60897.57  58603.48
BucketCount: 436
WriteAmplification: 10.4057

2019/09/20-10:34:33  ... thread 1: (1000000,71000000) ops and (76415.3,69723.0) ops/second in (13.086388,1018.314809) seconds
2019/09/20-10:34:36  ... thread 0: (1000000,65000000) ops and (153286.5,63623.1) ops/second in (6.523731,1021.640773) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     57.68     0.00   6973.51
  1     37.39  6301.33   6142.84
  2    371.74 60897.57  58603.48
BucketCount: 436
WriteAmplification: 10.2846

2019/09/20-10:34:37  ... thread 2: (1000000,72000000) ops and (84468.8,70464.0) ops/second in (11.838690,1021.798881) seconds
2019/09/20-10:34:37  ... thread 3: (1000000,63000000) ops and (85047.2,61641.1) ops/second in (11.758171,1022.045591) seconds
2019/09/20-10:34:43  ... thread 0: (1000000,66000000) ops and (151483.5,64187.2) ops/second in (6.601380,1028.242153) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     58.38     0.00   7095.11
  1     37.60  6341.81   6182.90
  2    371.74 60897.57  58603.48
BucketCount: 436
WriteAmplification: 10.1311

2019/09/20-10:34:45  ... thread 1: (1000000,72000000) ops and (82932.8,69877.6) ops/second in (12.057955,1030.372764) seconds
2019/09/20-10:34:48  ... thread 3: (1000000,64000000) ops and (88583.9,61935.4) ops/second in (11.288739,1033.334330) seconds
2019/09/20-10:34:48  ... thread 2: (1000000,73000000) ops and (83871.2,70618.6) ops/second in (11.923037,1033.721918) seconds
2019/09/20-10:34:50  ... thread 0: (1000000,67000000) ops and (151590.0,64744.4) ops/second in (6.596740,1034.838893) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     58.94     0.00   7194.81
  1     38.52  6506.81   6345.98
  2    371.74 60897.57  58603.48
BucketCount: 436
WriteAmplification: 10.0273

2019/09/20-10:34:56  ... thread 0: (1000000,68000000) ops and (152298.4,65296.4) ops/second in (6.566059,1041.404952) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     59.51     0.00   7294.72
  1     39.33  6649.77   6487.21
  2    371.74 60897.57  58603.48
BucketCount: 436
WriteAmplification: 9.9230

2019/09/20-10:34:58  ... thread 1: (1000000,73000000) ops and (78112.6,69978.7) ops/second in (12.802040,1043.174804) seconds
2019/09/20-10:35:00  ... thread 3: (1000000,65000000) ops and (87042.3,62211.5) ops/second in (11.488661,1044.822991) seconds
2019/09/20-10:35:00  ... thread 2: (1000000,74000000) ops and (86037.2,70790.0) ops/second in (11.622885,1045.344803) seconds
2019/09/20-10:35:03  ... thread 0: (1000000,69000000) ops and (151161.6,65838.4) ops/second in (6.615435,1048.020387) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     60.32     0.00   7419.92
  1     39.79  6725.90   6562.34
  2    374.22 61284.52  58956.46
BucketCount: 436
WriteAmplification: 9.8301

2019/09/20-10:35:09  ... thread 0: (1000000,70000000) ops and (152162.8,66376.4) ops/second in (6.571909,1054.592296) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     61.13     0.00   7534.99
  1     40.44  6848.44   6683.08
  2    375.86 61531.92  59183.33
BucketCount: 436
WriteAmplification: 9.7414

2019/09/20-10:35:11  ... thread 1: (1000000,74000000) ops and (75900.5,70052.5) ops/second in (13.175148,1056.349952) seconds
2019/09/20-10:35:12  ... thread 3: (1000000,66000000) ops and (82683.1,62445.8) ops/second in (12.094371,1056.917362) seconds
2019/09/20-10:35:13  ... thread 2: (1000000,75000000) ops and (79592.5,70894.6) ops/second in (12.563990,1057.908793) seconds
2019/09/20-10:35:16  ... thread 0: (1000000,71000000) ops and (151351.4,66905.4) ops/second in (6.607139,1061.199435) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     61.85     0.00   7660.09
  1     40.95  6938.13   6771.57
  2    375.86 61531.92  59183.33
BucketCount: 436
WriteAmplification: 9.6102

2019/09/20-10:35:22  ... thread 0: (1000000,72000000) ops and (152268.6,67430.5) ops/second in (6.567342,1067.766777) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     62.47     0.00   7768.55
  1     41.43  7025.84   6858.19
  2    375.86 61531.92  59183.33
BucketCount: 436
WriteAmplification: 9.5011

2019/09/20-10:35:23  ... thread 1: (1000000,75000000) ops and (86856.7,70233.7) ops/second in (11.513216,1067.863168) seconds
2019/09/20-10:35:23  ... thread 3: (1000000,67000000) ops and (85956.5,62701.7) ops/second in (11.633796,1068.551158) seconds
2019/09/20-10:35:26  ... thread 2: (1000000,76000000) ops and (75528.8,70951.9) ops/second in (13.239991,1071.148784) seconds
2019/09/20-10:35:29  ... thread 0: (1000000,73000000) ops and (153500.8,67952.4) ops/second in (6.514622,1074.281399) seconds

                               Compactions
Level Time(sec) Read(MB) Write(MB)
--------------------------------------------------
  0     63.05     0.00   7872.43
  1     41.87  7109.16   6940.22
  2    375.86 61531.92  59183.33
BucketCount: 436
WriteAmplification: 9.3994

